local url;name;min price;max price;rating;latitude;longitude;category;time duration
/Attraction_Review-g303506-d550811-Reviews-Sambodromo_da_Marques_de_Sapucai-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Sambodromo da Marques de Sapucai;10.0;50.0;4.0;-22.90834;-43.19768;Arenas e estadios;1.4
/Attraction_Review-g303506-d4176447-Reviews-Casa_Daros-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Casa Daros - FECHADO;10.0;50.0;4.5;-22.954435;-43.179375;;1.4
/Attraction_Review-g303506-d317928-Reviews-Plataforma-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Plataforma;10.0;50.0;3.5;-22.979877;-43.22296;Espetaculos;1.4
/Attraction_Review-g303506-d2352469-Reviews-Rio_Water_Planet-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Rio Water Planet;10.0;50.0;3.5;-22.978697;-43.48753;Parques aquaticos;1.4
/Attraction_Review-g303506-d13554680-Reviews-Kadu_Bueno_Private_Tour_Guide-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Kadu Bueno - Private Tour Guide;10.0;50.0;0.0;-22.93051;-43.18786;;1.4
/Attraction_Review-g303506-d12767932-Reviews-Floresta_da_Tijuca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Floresta da Tijuca;10.0;50.0;4.5;-22.91301;-43.18954;Montanhas;1.4
/Attraction_Review-g303506-d7717434-Reviews-Venha_para_o_Rio-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Venha para o Rio;10.0;50.0;0.0;-22.97062;-43.35715;;1.4
/Attraction_Review-g303506-d4067297-Reviews-Rotorfly_Voo_Livre-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Rotorfly Voo Livre;10.0;50.0;0.0;-22.98535;-43.270893;;1.4
/Attraction_Review-g303506-d311249-Reviews-Sitio_Roberto_Burle_Marx-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Sitio Roberto Burle Marx;10.0;50.0;4.5;-22.95204;-43.39206;Locais historicos;1.4
/Attraction_Review-g303506-d4883043-Reviews-Shopping_Nova_America-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Shopping Nova America;10.0;50.0;4.5;-22.877317;-43.271408;Shopping centers;1.4
/Attraction_Review-g303506-d2352034-Reviews-Barra_Shopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Barra Shopping;10.0;50.0;4.5;-22.998323;-43.35719;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d2352183-Reviews-Sao_Januario_Stadium-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Estadio de Sao Januario;10.0;50.0;4.5;-22.89073;-43.22896;Arenas e estadios;1.4
/Attraction_Review-g303506-d311267-Reviews-National_Museum-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu Nacional - FECHADO;10.0;50.0;4.0;-22.90562;-43.226017;;1.4
/Attraction_Review-g303506-d2352379-Reviews-Guanabara_Palace-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Palacio Guanabara;10.0;50.0;4.0;-22.93516;-43.18428;Obras arquitetonicas;1.4
/Attraction_Review-g303506-d4126618-Reviews-Madureira_Shopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Madureira Shopping;10.0;50.0;4.0;-22.87053;-43.34185;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d2478864-Reviews-Ponte_Rio_Niteroi-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Ponte Rio-Niteroi;10.0;50.0;4.0;-22.869532;-43.17329;Pontes;1.4
/Attraction_Review-g303506-d6904966-Reviews-Igreja_de_Sao_Goncalo_Garcia_e_Sao_Jorge-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Igreja de Sao Goncalo Garcia e Sao Jorge;10.0;50.0;4.5;-22.90521;-43.18767;Pontos de interesse;1.4
/Attraction_Review-g303506-d1857183-Reviews-Feira_de_Sao_Cristovao-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Feira de Sao Cristovao;10.0;50.0;4.0;-22.898273;-43.21979;Pontos de interesse;1.4
/Attraction_Review-g303506-d4126623-Reviews-Norteshopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Norte Shopping;10.0;50.0;4.5;-22.88655;-43.281395;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d3907321-Reviews-Rio_Maximo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Rio Maximo;10.0;50.0;0.0;-22.979935;-43.19017;;1.4
/Attraction_Review-g303506-d2352221-Reviews-Sao_Francisco_da_Penitencia_Church-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Igreja de Sao Francisco da Penitencia;10.0;50.0;4.5;-22.90737;-43.17806;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d317818-Reviews-Sao_Bento_Monastery-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Mosteiro De Sao Bento;10.0;50.0;4.5;-22.897078;-43.178043;Locais religiosos e sagrados;1.4
/Attraction_Review-g303506-d4765135-Reviews-Basilica_of_Penha-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Basilica da Penha;10.0;50.0;4.5;-22.84249;-43.27865;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d4101084-Reviews-Teleferico_Do_Alemao-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teleferico Do Alemao;10.0;50.0;4.0;-22.86552;-43.25462;Pontos de interesse;1.4
/Attraction_Review-g303506-d2352166-Reviews-Estadio_Olimpico_Nilton_Santos-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Estadio Olimpico Nilton Santos;10.0;50.0;4.0;-22.891563;-43.29481;Arenas e estadios;1.4
/Attraction_Review-g303506-d4367990-Reviews-Via_Pedal_Bike_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Via Pedal Bike Tour;10.0;50.0;0.0;-22.97845;-43.19057;;1.4
/Attraction_Review-g303506-d12413233-Reviews-Palacio_do_catete-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Palacio do catete;10.0;50.0;4.5;-22.92585;-43.17611;Museus militares;1.4
/Attraction_Review-g303506-d6280174-Reviews-Ginga_Tropical-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Ginga Tropical;10.0;50.0;4.5;-22.980759;-43.22287;Espetaculos;1.4
/Attraction_Review-g303506-d4722355-Reviews-Centro_Cultural_Memorias_do_Rio_Bar_e_Antiquario-Rio_de_Janeiro_State_of_Rio_de_J.html;Centro Cultural Memorias do Rio, Bar e Antiquario;10.0;50.0;4.0;-22.90942;-43.18433;Bares e clubes;1.4
/Attraction_Review-g303506-d2407485-Reviews-Paqueta_Island_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Ilha de Paqueta;10.0;50.0;4.0;-22.76251;-43.10838;Ilhas;1.4
/Attraction_Review-g303506-d4341057-Reviews-Bar_Bukowski-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Bar Bukowski;10.0;50.0;4.5;-22.95689;-43.18275;Bares e clubes;1.4
/Attraction_Review-g303506-d6400824-Reviews-Cais_do_Valongo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Cais do Valongo;10.0;50.0;4.5;-22.89543;-43.18665;Locais historicos;1.4
/Attraction_Review-g303506-d10391468-Reviews-Orla_Prefeito_Luiz_Paulo_Conde-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Orla Prefeito Luiz Paulo Conde;10.0;50.0;4.5;-22.864008;-43.37253;Pieres e calcadoes;1.4
/Attraction_Review-g303506-d3842319-Reviews-Pedra_do_Sal-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Pedra do Sal;10.0;50.0;4.5;-22.97131;-43.58616;Formacoes geologicas;1.4
/Attraction_Review-g303506-d4341031-Reviews-Calabouco_Heavy_Rock_Bar-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Calabouco Heavy & Rock Bar;10.0;50.0;4.0;-22.916813;-43235;Bares e clubes;1.4
/Attraction_Review-g303506-d2516116-Reviews-Brazilidade-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Brazilidade;10.0;50.0;0.0;-22.94717;-43.19855;;1.4
/Attraction_Review-g303506-d552934-Reviews-Perigoso_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Praia do Perigoso;0;0;4.5;-22.97004;-43.68824;Praias;1.4
/Attraction_Review-g303506-d4401709-Reviews-Parque_Estadual_Da_Pedra_Branca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Parque Estadual Da Pedra Branca;10.0;50.0;4.5;-22.953304;-43.338028;Outras atividades ao ar livre;1.4
/Attraction_Review-g303506-d1173500-Reviews-Devassa_Flamengo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Devassa Flamengo;10.0;50.0;4.0;-22.933165;-43.17708;Bares e clubes;1.4
/Attraction_Review-g303506-d592826-Reviews-Pedra_da_Gavea-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Pedra da Gavea;10.0;50.0;4.5;-22.98396;-43.41798;Montanhas;1.4
/Attraction_Review-g303506-d1419943-Reviews-Riocentro_Exhibition_Convention_Center-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Centro de Convencoes Riocentro;10.0;50.0;4.0;-22.981487;-43.41039;Centros de convencoes e conferencias;1.4
/Attraction_Review-g303506-d2352153-Reviews-Cidade_das_Artes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Cidade das Artes;10.0;50.0;4.0;-23.013973;-43.467014;Shows;1.4
/Attraction_Review-g303506-d17781469-Reviews-Teatro_Petra_Gold-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Petra Gold;10.0;50.0;4.0;-22.98062;-43.22248;Teatros;1.4
/Attraction_Review-g303506-d17463868-Reviews-Paroquia_da_Ressurreicao-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Paroquia da Ressurreicao;10.0;50.0;5.0;-22.98735;-43.19187;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d18717053-Reviews-Teatro_Prudential-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Prudential;10.0;50.0;5.0;-22.92453;-43.17303;Teatros;1.4
/Attraction_Review-g303506-d4127563-Reviews-Teatro_Poeira-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Poeira;10.0;50.0;4.5;-22.95682;-43.18967;Teatros;1.4
/Attraction_Review-g303506-d4127089-Reviews-Teatro_Sesc_Ginastico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Sesc Ginastico;10.0;50.0;4.5;-22.90802;-43.17487;Espetaculos;1.4
/Attraction_Review-g303506-d7620323-Reviews-Praca_Tiradentes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Praca Tiradentes;10.0;50.0;3.5;-22.906769;-43.18213;Obras arquitetonicas;1.4
/Attraction_Review-g303506-d2352208-Reviews-Fashion_Mall-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Fashion Mall;10.0;50.0;4.0;-22.99679;-43.26021;Shopping centers;1.4
/Attraction_Review-g303506-d4126622-Reviews-Casashopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Casa Shopping;10.0;50.0;4.5;-22.992798;-43.362644;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d4127054-Reviews-Teatro_Clara_Nunes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Clara Nunes;10.0;50.0;3.5;-22.975243;-43.22898;Espetaculos;1.4
/Attraction_Review-g303506-d4403540-Reviews-Shopping_Village_Mall-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Shopping Village Mall;10.0;50.0;4.5;-22999;-43.35141;Shopping centers;1.4
/Attraction_Review-g303506-d6694213-Reviews-Teatro_Bradesco_Rio-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Bradesco Rio;10.0;50.0;4.5;-22.996952;-43.35123;Espetaculos;1.4
/Attraction_Review-g303506-d12006273-Reviews-Paroquia_Nossa_Senhora_da_Paz-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Paroquia Nossa Senhora da Paz;10.0;50.0;4.5;-22.98426;-43.20727;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d2352060-Reviews-Casa_de_Cultura_Laura_Alvim-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Casa de Cultura Laura Alvim;10.0;50.0;4.0;-22.986668;-43.199173;Museus especializados;1.4
/Attraction_Review-g303506-d4126932-Reviews-Maison_de_France_Theater-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Maison de France;10.0;50.0;4.5;-22.910196;-43.17221;Teatros;1.4
/Attraction_Review-g303506-d4127418-Reviews-Das_Artes_Theater-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro das Artes;10.0;50.0;4.0;-22.97552;-43.22851;Teatros;1.4
/Attraction_Review-g303506-d4325961-Reviews-SESC_Copacabana-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;SESC Copacabana;10.0;50.0;4.5;-22.97323;-43.18735;Complexos esportivos;1.4
/Attraction_Review-g303506-d1652485-Reviews-Sala_Baden_Powell-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Sala Baden Powell;10.0;50.0;4.0;-22.96701;-43.18049;Teatros;1.4
/Attraction_Review-g303506-d7349082-Reviews-Sala_Cecilia_Meireles-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Sala Cecilia Meireles;10.0;50.0;4.5;-22.914293;-43.178123;Teatros;1.4
/Attraction_Review-g303506-d4127264-Reviews-SESI_Rio_de_Janeiro_Theater-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro SESI - Rio de Janeiro;10.0;50.0;4.0;-22.910337;-43.17376;Teatros;1.4
/Attraction_Review-g303506-d14157141-Reviews-Teatro_XP_Investimentos-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro XP Investimentos;10.0;50.0;4.5;-22.97706;-43.22479;Teatros;1.4
/Attraction_Review-g303506-d4127086-Reviews-Quatro_Theater-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro dos Quatro;10.0;50.0;4.5;-22.97562;-43.22831;Teatros;1.4
/Attraction_Review-g303506-d10308788-Reviews-Livraria_Cultura-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Livraria Cultura - FECHADO;10.0;50.0;4.5;-22.91087;-43.17722;;1.4
/Attraction_Review-g303506-d3916180-Reviews-Theatro_Net_Rio-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Theatro Net Rio;10.0;50.0;4.0;-22.966486;-43.187855;Teatros;1.4
/Attraction_Review-g303506-d5113135-Reviews-Teatro_Joao_Caetano-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Joao Caetano;10.0;50.0;4.0;-22.905928;-43.182514;Teatros;1.4
/Attraction_Review-g303506-d4127273-Reviews-Teatro_Municipal_Carlos_Gomes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Teatro Municipal Carlos Gomes;10.0;50.0;4.0;-22.907404;-43.1825;Teatros;1.4
/Attraction_Review-g303506-d8434557-Reviews-Paroquia_Sao_Francisco_Xavier-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Paroquia Sao Francisco Xavier;10.0;50.0;4.5;-22.92008;-43.22329;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d8754830-Reviews-Igreja_Nossa_Senhora_do_Carmo_da_Antiga_Se-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Igreja Nossa Senhora do Carmo da Antiga Se;10.0;50.0;4.5;-22.903486;-43.175514;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d4176467-Reviews-Samba_do_Trabalhador-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Renascenca - Samba do Trabalhador;10.0;50.0;4.5;-22.924303;-43.24921;Bares e clubes;1.4
/Attraction_Review-g303506-d2467603-Reviews-Carioca_da_Gema-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Carioca da Gema;10.0;50.0;4.5;-22.91313;-43.181942;Bares e clubes;1.4
/Attraction_Review-g303506-d7676302-Reviews-Pedra_do_Telegrafo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Pedra do Telegrafo;10.0;50.0;4.5;-23.064075;-43.566658;Formacoes geologicas;1.4
/Attraction_Review-g303506-d4973293-Reviews-Renascenca_Clube-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Renascenca Clube;10.0;50.0;4.5;-22.924217;-43.249214;Bares e clubes;1.4
/Attraction_Review-g303506-d12885919-Reviews-Gui_Gama_Fly-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Gui Gama Fly;10.0;50.0;0.0;-22.91301;-43.18954;;1.4
/Attraction_Review-g303506-d532330-Reviews-Convent_of_St_Anthony_Convento_do_Santo_Antonio-Rio_de_Janeiro_State_of_Rio_de_Jan.html;Santuario e Convento de Santo Antonio;10.0;50.0;4.5;-22.90737;-43.17806;Locais religiosos e sagrados;1.4
/Attraction_Review-g303506-d311273-Reviews-Museu_Historico_Nacional-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu Historico Nacional;10.0;50.0;4.5;-22.905731;-43.169395;Museus de historia;1.4
/Attraction_Review-g303506-d2086212-Reviews-Basilica_Imaculada_Conceicao-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Basilica Imaculada Conceicao;10.0;50.0;4.5;-22.943224;-43.182198;Pontos de interesse;1.4
/Attraction_Review-g303506-d532325-Reviews-Church_of_Our_Lady_of_the_Glory_of_the_Outeiro-Rio_de_Janeiro_State_of_Rio_de_Jane.html;Igreja de Nossa Senhora da Gloria do Outeiro;10.0;50.0;4.5;-22.931046;-43.179417;Museus especializados;1.4
/Attraction_Review-g303506-d552644-Reviews-Aterro_Do_Flamengo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Aterro Do Flamengo;10.0;50.0;4.5;-22918;-43.1749;Parques;1.4
/Attraction_Review-g303506-d6407318-Reviews-Via_Parque_Shopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Via Parque Shopping;10.0;50.0;4.0;-22.9825;-43.363632;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d11971170-Reviews-HotZone-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;HotZone;10.0;50.0;4.0;-22.996956;-43.357895;Centros de entretenimento e jogos;1.4
/Attraction_Review-g303506-d9454442-Reviews-Bossa_Nova_Mall-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Bossa Nova Mall;10.0;50.0;4.0;-22.914417;-43.166782;Shopping centers;1.4
/Attraction_Review-g303506-d4127099-Reviews-Colegio_Pedro_II_Mario_Lago_Theater-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Colegio Pedro II - Teatro Mario Lago;10.0;50.0;4.5;-22.89948;-43.22104;Teatros;1.4
/Attraction_Review-g303506-d4367988-Reviews-Shopping_Tijuca-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Shopping Tijuca;10.0;50.0;4.0;-22.92211;-43.235363;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d6420008-Reviews-Vivo_Rio-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Vivo Rio;10.0;50.0;3.5;-22.913124;-43.17107;Espetaculos;1.4
/Attraction_Review-g303506-d8755695-Reviews-Parque_dos_Patins-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Parque dos Patins;10.0;50.0;4.0;-22.972958;-43.21639;Complexos esportivos;1.4
/Attraction_Review-g303506-d9763817-Reviews-Cinemark-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Cinemark;10.0;50.0;3.5;-22.970592;-43.372887;Cinemas;1.4
/Attraction_Review-g303506-d8671760-Reviews-New_York_City_Center-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;New York City Center;10.0;50.0;4.0;-22.998585;-43.360474;Shopping centers;1.4
/Attraction_Review-g303506-d2352408-Reviews-Parque_Olimpico-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Parque Olimpico;10.0;50.0;4.5;-22.973635;-43.39015;Complexos esportivos;1.4
/Attraction_Review-g303506-d4056840-Reviews-Flamengo_Beach-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Praia do Flamengo;0;0;4.0;-22.935698;-43.170166;Praias;1.4
/Attraction_Review-g303506-d8830195-Reviews-Central_do_Brasil-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Central do Brasil;10.0;50.0;3.5;-22.90327;-43.19081;Pontos de interesse;1.4
/Attraction_Review-g303506-d6467806-Reviews-Gilberto_Cardoso_Gymnasium_Maracanazinho-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Ginasio Gilberto Cardoso Maracanazinho;10.0;50.0;4.5;-22.913918;-43.229244;Complexos esportivos;1.4
/Attraction_Review-g303506-d7217947-Reviews-Igreja_do_Senhor_Bom_Jesus_do_Monte-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Igreja do Senhor Bom Jesus do Monte;10.0;50.0;4.0;-22.76169;-43.10739;Igrejas e catedrais;1.4
/Attraction_Review-g303506-d7217941-Reviews-Praia_da_Moreninha-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Praia da Moreninha;0;0;3.5;-23.003996;-43.540222;Outras atividades ao ar livre;1.4
/Attraction_Review-g303506-d7217891-Reviews-Cemiterio_de_Paqueta-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Cemiterio de Paqueta;10.0;50.0;3.5;-22.76568;-43.10629;Pontos de interesse;1.4
/Attraction_Review-g303506-d311285-Reviews-Museu_Internacional_De_Arte_Naif-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu Internacional De Arte Naif;10.0;50.0;4.5;-22.940416;-43.1989;Museus de arte;1.4
/Attraction_Review-g303506-d2352368-Reviews-Oi_Futuro_Flamengo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Oi Futuro - Flamengo;10.0;50.0;4.5;-22.930042;-43.17662;Museus especializados;1.4
/Attraction_Review-g303506-d2352384-Reviews-Palacio_Capanema-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Palacio Capanema;10.0;50.0;4.0;-22.90905;-43.17351;Obras arquitetonicas;1.4
/Attraction_Review-g303506-d8048701-Reviews-Praca_Saenz_Pena-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Praca Saenz Pena;10.0;50.0;3.5;-22.92399;-43.22883;Pontos de interesse;1.4
/Attraction_Review-g303506-d6419995-Reviews-G_R_E_S_Estacao_Primeira_De_Mangueira-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;G.R.E.S. Estacao Primeira De Mangueira;10.0;50.0;4.5;-22.90357;-43.24033;Shows;1.4
/Attraction_Review-g303506-d6579658-Reviews-Parque_Estadual_Library-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Biblioteca Parque Estadual;10.0;50.0;4.5;-22.904245;-43.18747;Bibliotecas;1.4
/Attraction_Review-g303506-d12001234-Reviews-Rio2Fly-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Rio2Fly;10.0;50.0;0.0;-23.008545;-43.44613;;1.4
/Attraction_Review-g303506-d12049970-Reviews-Le_Spa-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Le Spa Hotel Santa Teresa;10.0;50.0;4.5;-22.92201;-43.18782;Spas;1.4
/Attraction_Review-g303506-d8820339-Reviews-Rio_de_Janeiro_Carnival-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Carnaval do Rio de Janeiro;10.0;50.0;4.5;-22.97327;-43.185757;Eventos culturais;1.4
/Attraction_Review-g303506-d591526-Reviews-Museu_do_Acude-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu do Acude;10.0;50.0;4.5;-22.963598;-43.282925;Museus especializados;1.4
/Attraction_Review-g303506-d9722404-Reviews-Fabrica_da_Bhering-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Fabrica da Bhering;10.0;50.0;4.5;-22.901201;-43.203316;Galerias de arte;1.4
/Attraction_Review-g303506-d4444301-Reviews-Museu_do_Meio_Ambiente-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu do Meio Ambiente;10.0;50.0;4.0;-22.970676;-43.2232;Museus especializados;1.4
/Attraction_Review-g303506-d6513393-Reviews-UCI_Cinemas_New_York_City_Center-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;UCI Cinemas New York City Center;10.0;50.0;4.0;-22.998629;-43.360447;Cinemas;1.4
/Attraction_Review-g303506-d15034039-Reviews-GF_Flight_Heli_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;GF Flight Heli Tour;10.0;50.0;0.0;-22.990475;-43.369244;;1.4
/Attraction_Review-g303506-d4715186-Reviews-Via_Brasil_Shopping-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Via Brasil Shopping;10.0;50.0;4.0;-22.823551;-43.319763;Lojas especializadas e de suvenir;1.4
/Attraction_Review-g303506-d8820342-Reviews-Rock_in_Rio-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Rock in Rio;10.0;50.0;4.5;-22.979471;-43.40699;Festivais de musica;1.4
/Attraction_Review-g303506-d13493987-Reviews-Centro_Cultural_da_Justica_Eleitoral-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Centro Cultural da Justica Eleitoral;10.0;50.0;4.5;-22.90186;-43.1758;Pontos de interesse;1.4
/Attraction_Review-g303506-d2352130-Reviews-Centro_Cultural_Justica_Federal-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Centro Cultural Justica Federal;10.0;50.0;4.5;-22.910555;-43.175354;Shows;1.4
/Attraction_Review-g303506-d7697568-Reviews-Parque_Natural_Municipal_de_Marapendi-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Parque Natural Municipal de Marapendi;10.0;50.0;4.0;-23.02138;-43.45435;Parques;1.4
/Attraction_Review-g303506-d2352312-Reviews-Folclore_Edison_Carneiro_Museum-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu de Folclore Edison Carneiro;10.0;50.0;4.5;-22.92648;-43.17628;Museus especializados;1.4
/Attraction_Review-g303506-d552454-Reviews-Ilha_Fiscal-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Ilha Fiscal;10.0;50.0;4.5;-22.90499;-43.16988;Obras arquitetonicas;1.4
/Attraction_Review-g303506-d3245613-Reviews-Nattrip-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Nattrip;10.0;50.0;0.0;-22.9249;-43.2205;;1.4
/Attraction_Review-g303506-d2352480-Reviews-Submarino_Museu_Riachuelo-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Submarino Museu Riachuelo;10.0;50.0;4.5;-22.90499;-43.16988;Museus militares;1.4
/Attraction_Review-g303506-d4377220-Reviews-Museu_das_Telecomunicacoes-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu das Telecomunicacoes;10.0;50.0;4.5;-22.92996;-43.17651;Museus especializados;1.4
/Attraction_Review-g303506-d2352217-Reviews-Fundacao_Eva_Klabin-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Fundacao Eva Klabin;10.0;50.0;4.5;-22.97574;-43.198257;Museus especializados;1.4
/Attraction_Review-g303506-d311282-Reviews-Museu_de_Arte_Moderna_do_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html;Museu de Arte Moderna do Rio de Janeiro;10.0;50.0;4.0;-22.913729;-43.17198;Museus especializados;1.4
