its	500	10000	25.6304714679718	35.5	[368 368 368]	0.25	20
its	500	10000	25.068409204483032	34.5	[102 102 102]	0.25	20
its	500	10000	25.27553391456604	34.0	[492 492 492]	0.25	20
its	500	10000	24.783137321472168	30.5	[470 470 470]	0.25	20
its	500	10000	25.05517077445984	35.5	[630 630 630]	0.25	20
its	500	10000	40.264487981796265	37.5	[ 605 1421  994  605  961 1173 1419  605]	0.25	20
its	500	10000	41.385087728500366	31.5	[ 108 1450  108]	0.25	20
its	500	10000	42.52473592758179	34.5	[ 128 1043 1045  128  814  128]	0.25	20
its	500	10000	40.42027044296265	37.0	[ 313 1016 1745 1548 1954  313 1838 1931  313]	0.25	20
its	500	10000	41.026573181152344	38.0	[635]	0.25	20
its	500	10000	39.70335650444031	38.0	[ 635 1816  635 1173 1613  635]	0.25	20
its	500	10000	43.049028635025024	32.0	[ 379 1262  379 1330 1025  379]	0.25	20
its	500	10000	40.8899347782135	37.0	[ 234 1979  944 1027  234 1158 1614 2040  785  234]	0.25	20
its	500	10000	40.35257291793823	33.0	[502]	0.25	20
its	500	10000	40.89870762825012	37.5	[ 534  738  534 1567 1663  724  534]	0.25	20
its	500	10000	41.21228742599487	39.0	[120]	0.25	20
its	500	10000	40.91866850852966	38.0	[ 135 1031  894  135  989 1087  135]	0.25	20
its	500	10000	44.63100719451904	34.5	[ 376 1449 1923  376]	0.25	20
its	500	10000	40.17285394668579	37.5	[404 961 404]	0.25	20
its	500	10000	42.312613010406494	35.0	[507]	0.25	20
its	500	10000	41.347018241882324	34.0	[ 590 1474  590 1872  590]	0.25	20
its	500	10000	40.81046199798584	34.5	[ 479  907  739  479 1931  479]	0.25	20
its	500	10000	41.343666553497314	35.0	[88]	0.25	20
its	500	10000	42.088555097579956	39.0	[406]	0.25	20
its	500	10000	41.84500598907471	35.5	[478]	0.25	20
its	500	10000	40.91064119338989	36.5	[479]	0.25	20
its	500	10000	39.292630434036255	20.0	[190]	0.25	20
its	500	10000	41.14872193336487	31.0	[ 628  773 2161  628 1677 1626  628]	0.25	20
its	500	10000	40.99183654785156	37.0	[403]	0.25	20
its	500	10000	42.46847653388977	32.0	[460]	0.25	20
its	500	10000	41.3131217956543	31.0	[ 374 1070  374]	0.25	20
its	500	10000	41.100207567214966	35.0	[ 542 1258 2039 2031 1843  542 1799 2110  542]	0.25	20
its	500	10000	41.04366898536682	36.5	[482 880 482]	0.25	20
its	500	10000	42.53969597816467	35.0	[ 378  797  378 1391  378]	0.25	20
its	500	10000	40.047008752822876	20.5	[326]	0.25	20
its	500	10000	40.395641803741455	28.0	[  69 1065   69]	0.25	20
its	500	10000	40.856009006500244	39.0	[ 475 2047 1734  475 1716 2020  847  475]	0.25	20
its	500	10000	43.335970878601074	37.5	[ 534  750 1453  534 1353 1604  534]	0.25	20
its	500	10000	40.57400298118591	33.5	[ 415 1613  415]	0.25	20
its	500	10000	40.65645503997803	34.0	[406]	0.25	20
its	500	10000	40.942994117736816	36.5	[ 259 1777 1026  259 1240 2052  259]	0.25	20
its	500	10000	39.674702644348145	32.5	[ 313 1872 1488 1601  313 2031 1677 1506  313]	0.25	20
its	500	10000	42.20355558395386	38.5	[ 543 1408 1082  543 1564 1453  543]	0.25	20
its	500	10000	42.93411707878113	35.0	[492]	0.25	20
its	500	10000	40.332542181015015	34.5	[471]	0.25	20
its	500	10000	40.104912996292114	34.0	[ 628  761 1449  628]	0.25	20
its	500	10000	39.2641224861145	29.0	[ 495 1789 1679 1952  658  495 1609  495]	0.25	20
its	500	10000	41.275986194610596	31.0	[  45  818 1872   45]	0.25	20
its	500	10000	41.06598734855652	32.5	[140]	0.25	20
its	500	10000	42.16024994850159	33.0	[212]	0.25	20
its	500	10000	40.15052056312561	26.5	[547]	0.25	20
its	500	10000	42.31627917289734	38.0	[484]	0.25	20
its	500	10000	40.82690405845642	33.0	[ 110 1303  110]	0.25	20
its	500	10000	41.31528067588806	31.5	[ 249  988 1547 1745 2087  249 1059  823 1405  249]	0.25	20
its	500	10000	40.76363277435303	37.0	[404]	0.25	20
its	500	10000	40.59511065483093	39.0	[  78 1746   78 1990 1488   78]	0.25	20
its	500	10000	42.18895649909973	35.5	[162]	0.25	20
its	500	10000	43.29362368583679	35.5	[316]	0.25	20
its	500	10000	41.35895538330078	32.0	[ 571 2126  571 2052  571]	0.25	20
its	500	10000	40.24733853340149	37.5	[106]	0.25	20
its	500	10000	40.39932680130005	34.5	[ 459 2141 1055  872  459 1367  459]	0.25	20
its	500	10000	41.65826439857483	40.0	[ 177  882 1447 2081  177 1416  177]	0.25	20
its	500	10000	40.79974102973938	25.0	[  75 1453 1817 1043 1802   75]	0.25	20
its	500	10000	40.356088399887085	27.5	[637]	0.25	20
its	500	10000	40.789050579071045	32.5	[634]	0.25	20
its	500	10000	40.48172187805176	38.0	[ 599 1133 2101  599]	0.25	20
its	500	10000	40.495049476623535	34.0	[397]	0.25	20
its	500	10000	43.107465744018555	36.5	[221]	0.25	20
its	500	10000	41.89502763748169	35.0	[ 338 1005  718 1708  338]	0.25	20
its	500	10000	40.34309697151184	35.5	[ 473 1289  920  754  473 1004 1276 1727  473]	0.25	20
its	500	10000	40.009649991989136	32.0	[381]	0.25	20
its	500	10000	39.06618356704712	23.0	[192]	0.25	20
its	500	10000	42.02321910858154	30.0	[ 286 1107 1835  286 1819  286]	0.25	20
its	500	10000	41.6957106590271	34.0	[  66 1751   66 2005 2138   66]	0.25	20
its	500	10000	41.41599369049072	34.5	[ 311 1366  311]	0.25	20
its	500	10000	39.44927930831909	26.5	[ 381 2050  381]	0.25	20
its	500	10000	40.189369440078735	32.5	[  99 1757  902   99]	0.25	20
its	500	10000	40.11135125160217	32.5	[347]	0.25	20
its	500	10000	41.46700716018677	35.5	[522]	0.25	20
its	500	10000	40.99400043487549	40.5	[59]	0.25	20
its	500	10000	41.10975408554077	35.0	[375]	0.25	20
its	500	10000	40.094340562820435	32.0	[ 338  754  922 2096  338  787 1930 2147 2118  338]	0.25	20
its	500	10000	39.89967441558838	29.5	[563]	0.25	20
its	500	10000	39.57002258300781	26.0	[  84 1955   84]	0.25	20
its	500	10000	40.17266321182251	37.0	[  99 1783   99]	0.25	20
its	500	10000	41.15236210823059	27.5	[49]	0.25	20
its	500	10000	40.797210931777954	31.5	[  89 1706   89]	0.25	20
its	500	10000	40.643487215042114	29.0	[ 544 1041  544]	0.25	20
its	500	10000	41.415629863739014	36.0	[ 411 2080 1334  411 1766 1428  878  411]	0.25	20
its	500	10000	38.685306549072266	28.5	[ 331 1770  987  331 2097 2005  331]	0.25	20
its	500	10000	40.59406852722168	38.5	[ 482 1929 2031  482 1281  482]	0.25	20
its	500	10000	40.144704818725586	34.0	[140]	0.25	20
its	500	10000	40.63104510307312	38.5	[ 252 1844 1757  252 1838  252]	0.25	20
its	500	10000	39.589858293533325	31.0	[ 596  648 1568 1921  596]	0.25	20
its	500	10000	40.26592493057251	37.0	[ 551 1752 1890 1695  551 2031 1532  972 1342 1838  551]	0.25	20
its	500	10000	40.76065015792847	35.5	[ 482 2087 1757  881  482 2052 1624 2015  482]	0.25	20
its	500	10000	40.914982318878174	32.5	[ 292 1891 1797 1394  292 1657 1805 1824  292]	0.25	20
its	500	10000	39.88237643241882	34.5	[233]	0.25	20
its	500	10000	39.419700145721436	26.5	[456]	0.25	20
its	500	10000	39.4205539226532	26.5	[542]	0.25	20
its	500	10000	40.43538522720337	28.5	[ 442 1218 1016 1916  442  816  902  792  442]	0.25	20
its	500	10000	40.201584577560425	35.0	[ 338 1208  979 1749 1778  338 1081 1482  734  338]	0.25	20
its	500	10000	40.57639837265015	32.0	[ 110 2122  110  945  110]	0.25	20
its	500	10000	40.23679995536804	37.5	[ 195 1545 2005  911 1726  195  708  996 1641 1750  195]	0.25	20
its	500	10000	39.872639179229736	33.5	[516]	0.25	20
its	500	10000	39.590983629226685	28.5	[  13 1785   13]	0.25	20
its	500	10000	39.6137113571167	34.5	[533]	0.25	20
its	500	10000	41.17649531364441	30.0	[143]	0.25	20
its	500	10000	39.76365089416504	35.5	[ 135 1746 1620 1675  135  793 1317  735  135]	0.25	20
its	500	10000	40.513949394226074	41.0	[637]	0.25	20
its	500	10000	40.3232421875	34.5	[  98 1230 1850   98 1614   98]	0.25	20
its	500	10000	40.513389348983765	36.0	[602]	0.25	20
its	500	10000	40.00780534744263	37.0	[  91 1331 2039 1317 1791   91  675 2102 1695   91]	0.25	20
its	500	10000	39.210675954818726	36.5	[115]	0.25	20
its	500	10000	41.240917921066284	37.0	[  87  763 1985   87]	0.25	20
its	500	10000	40.813647747039795	33.0	[ 164 2040 1207  164]	0.25	20
its	500	10000	41.07042646408081	36.0	[ 258 1695  258]	0.25	20
its	500	10000	40.44656419754028	35.5	[  96 2034   96]	0.25	20
its	500	10000	41.442710161209106	38.5	[ 635 1173 1613  635 1419  635]	0.25	20
its	500	10000	40.93345022201538	35.5	[  53 1195 1207   53]	0.25	20
its	500	10000	39.47050762176514	18.0	[345]	0.25	20
its	500	10000	40.527586936950684	38.5	[451]	0.25	20
its	500	10000	39.80400538444519	27.0	[  76 1199 1573   76 1344 1838 2047   76]	0.25	20
its	500	10000	40.405985593795776	34.5	[  96 1775  674   96]	0.25	20
its	500	10000	41.038514137268066	35.5	[ 219  907 1258  219 1650 1232 1975  219]	0.25	20
its	500	10000	39.443214416503906	20.5	[158]	0.25	20
its	500	10000	40.43986654281616	37.5	[349]	0.25	20
its	500	10000	40.15448808670044	39.5	[ 221  946 1471  221 1007  221]	0.25	20
its	500	10000	40.829747915267944	34.0	[498]	0.25	20
its	500	10000	39.451027154922485	34.5	[ 547 1258 1873  762  547]	0.25	20
its	500	10000	41.183135747909546	38.5	[635]	0.25	20
its	500	10000	39.84615921974182	31.5	[108]	0.25	20
its	500	10000	40.76382327079773	37.0	[460]	0.25	20
its	500	10000	39.30025386810303	38.0	[562]	0.25	20
its	500	10000	40.290661334991455	32.5	[376]	0.25	20
its	500	10000	40.198911905288696	24.0	[105 785 105]	0.25	20
its	500	10000	40.30083751678467	35.0	[ 620 1741 1425  620 1056 1865  620]	0.25	20
its	500	10000	39.381473541259766	33.0	[643 971 643]	0.25	20
its	500	10000	40.75658440589905	30.0	[110]	0.25	20
its	500	10000	39.61935830116272	28.5	[ 576 1146 1217  576]	0.25	20
its	500	10000	39.408084869384766	34.0	[460]	0.25	20
its	500	10000	40.53531312942505	34.5	[ 246 1887  246 1760  246]	0.25	20
its	500	10000	40.21667814254761	29.0	[576]	0.25	20
its	500	10000	38.59424877166748	19.5	[ 181 1849  181]	0.25	20
its	500	10000	40.03285074234009	30.0	[435]	0.25	20
its	500	10000	41.04163599014282	35.5	[525]	0.25	20
its	500	10000	40.19880390167236	39.0	[477]	0.25	20
its	500	10000	39.80491876602173	27.5	[ 331 1740  331]	0.25	20
its	500	10000	40.728163957595825	27.5	[ 379 1167  379 1224 1440  379]	0.25	20
its	500	10000	40.71193766593933	37.0	[  42 1800  962  739 1841   42 1750 1568 2110   42]	0.25	20
its	500	10000	39.591715812683105	22.0	[218]	0.25	20
its	500	10000	39.70991134643555	28.5	[222]	0.25	20
its	500	10000	38.927032470703125	20.0	[464]	0.25	20
its	500	10000	40.27948594093323	39.5	[519]	0.25	20
its	500	10000	40.355674505233765	31.5	[ 474 2155 1987  474]	0.25	20
its	500	10000	41.16359329223633	36.0	[ 473 1150 1515  473  820  473]	0.25	20
its	500	10000	40.40879535675049	38.5	[ 477 2036 1353 1437  783  477  912  777 1837 1111  477]	0.25	20
its	500	10000	41.195061445236206	36.0	[564]	0.25	20
its	500	10000	40.26463222503662	35.5	[233]	0.25	20
its	500	10000	39.64691352844238	35.0	[ 510 1589  510]	0.25	20
its	500	10000	40.674816608428955	39.5	[ 507  945  507 1644  507]	0.25	20
its	500	10000	40.63191556930542	40.0	[ 602 1871 1101 1351  602]	0.25	20
its	500	10000	41.06487703323364	41.0	[ 511 1919  511]	0.25	20
its	500	10000	40.36441087722778	38.5	[ 339 2121 1979  945  339]	0.25	20
its	500	10000	40.52077007293701	35.0	[240]	0.25	20
its	500	10000	40.92771100997925	38.0	[194]	0.25	20
its	500	10000	39.59963321685791	14.5	[ 238 1750  238  728 1242  238]	0.25	20
its	500	10000	38.96541619300842	21.5	[ 341 1650  341]	0.25	20
its	500	10000	40.17336440086365	37.5	[ 578 1887  578]	0.25	20
its	500	10000	40.44177985191345	32.5	[517]	0.25	20
its	500	10000	39.3237247467041	39.0	[ 349 1751  349]	0.25	20
its	500	10000	40.77382683753967	35.0	[  99 2152   99]	0.25	20
its	500	10000	40.01174783706665	37.0	[ 404  994  404 1421  404]	0.25	20
its	500	10000	39.0600790977478	22.0	[ 327 1766  777 2151  327]	0.25	20
its	500	10000	40.15689396858215	34.5	[402]	0.25	20
its	500	10000	39.316993713378906	37.0	[ 162 1401  999 1583 1647  162 1958  681 1089 1831  162]	0.25	20
its	500	10000	39.99243640899658	31.5	[  96 1824 1658 1935   96 1366   96]	0.25	20
its	500	10000	40.754982709884644	34.5	[504]	0.25	20
its	500	10000	39.99769163131714	37.0	[ 376 1923  376]	0.25	20
its	500	10000	40.51132321357727	33.5	[442]	0.25	20
its	500	10000	40.7205913066864	37.5	[411]	0.25	20
its	500	10000	39.80119800567627	34.5	[339]	0.25	20
its	500	10000	39.21038842201233	21.5	[154]	0.25	20
its	500	10000	40.35367488861084	31.5	[472]	0.25	20
its	500	10000	40.68206191062927	31.5	[224]	0.25	20
its	500	10000	40.41021919250488	35.5	[474]	0.25	20
its	500	10000	39.10435342788696	35.5	[472]	0.25	40
its	500	10000	40.581106185913086	32.5	[  66  968 2153 1708   66  714 1482 1284   66]	0.25	40
its	500	10000	39.804129123687744	32.5	[13]	0.25	40
its	500	10000	40.10204839706421	34.5	[ 338 1204 2005 1526  338]	0.25	40
its	500	10000	39.67057943344116	40.0	[ 507 1614 1809  688  507 1264 1109  507]	0.25	40
its	500	10000	39.826343059539795	34.0	[451]	0.25	40
its	500	10000	39.95419383049011	33.5	[ 357  841 1949  357]	0.25	40
its	500	10000	38.85363841056824	27.5	[ 460 1890  894 1835 1107  460]	0.25	40
its	500	10000	39.58535981178284	33.0	[409]	0.25	40
its	500	10000	39.735705852508545	30.5	[ 471 1653 1525  471]	0.25	40
its	500	10000	39.151169776916504	25.5	[593]	0.25	40
its	500	10000	39.71595859527588	30.0	[ 543  797  885 1836  543  779 1588 1143  543]	0.25	40
its	500	10000	40.088449001312256	24.0	[ 161 2036  923  161]	0.25	40
its	500	10000	39.40939474105835	33.0	[ 195 1282 1299  195]	0.25	40
its	500	10000	41.07457232475281	40.0	[ 507  662 1910 1887  507  692 2110 2031 1799  507]	0.25	40
its	500	10000	39.444443225860596	18.5	[223]	0.25	40
its	500	10000	39.362147092819214	38.0	[ 379  667  897  379 2122 1206 1718 2151  379]	0.25	40
its	500	10000	40.134265661239624	37.0	[ 233 1693 1480  233 1799  233]	0.25	40
its	500	10000	40.403475522994995	37.0	[ 233 2050  233]	0.25	40
its	500	10000	40.80733776092529	35.5	[ 533 1648 1931 1141  533 1433 1647  533]	0.25	40
its	500	10000	40.188992977142334	35.5	[ 210 1020 1448  210 1848  210]	0.25	40
its	500	10000	40.86657905578613	39.0	[ 313 2087 1018  313]	0.25	40
its	500	10000	40.65928053855896	33.5	[347]	0.25	40
its	500	10000	39.47096014022827	27.5	[ 534 1526  896  534]	0.25	40
its	500	10000	39.67333483695984	30.0	[508]	0.25	40
its	500	10000	41.128360748291016	37.5	[ 479 1401 1583  479  792 1831  479]	0.25	40
its	500	10000	40.37136268615723	31.5	[ 395 2069 1399  395 1916 1044  395]	0.25	40
its	500	10000	40.42936038970947	36.5	[486]	0.25	40
its	500	10000	40.29528331756592	32.5	[313]	0.25	40
its	500	10000	39.26219820976257	31.0	[520]	0.25	40
its	500	10000	39.6615264415741	31.5	[634]	0.25	40
its	500	10000	39.615236043930054	28.0	[402]	0.25	40
its	500	10000	40.75850057601929	34.0	[487]	0.25	40
its	500	10000	40.027939558029175	17.0	[ 217  748  919  217  964 1154  666  217]	0.25	40
its	500	10000	40.07765984535217	30.5	[ 426 1202 1450  778  426  959  960 1481  426]	0.25	40
its	500	10000	39.428536891937256	34.0	[178]	0.25	40
its	500	10000	41.43997311592102	35.0	[ 477 1004  477]	0.25	40
its	500	10000	39.26628375053406	27.5	[ 596 1500  596]	0.25	40
its	500	10000	39.36883735656738	25.0	[370]	0.25	40
its	500	10000	40.71368980407715	33.0	[ 565 1035  565]	0.25	40
its	500	10000	38.988116979599	16.0	[342]	0.25	40
its	500	10000	39.961504220962524	26.0	[ 217 1294 1039 1088  217]	0.25	40
its	500	10000	41.777950048446655	37.5	[130]	0.25	40
its	500	10000	38.899535179138184	21.5	[624]	0.25	40
its	500	10000	39.99898886680603	40.0	[233 697 233]	0.25	40
its	500	10000	39.2309513092041	33.5	[592]	0.25	40
its	500	10000	39.95186400413513	35.5	[ 599  797 2036  599 1334 2151  908  779  599]	0.25	40
its	500	10000	39.1438729763031	29.5	[  40 2031   40]	0.25	40
its	500	10000	39.66292333602905	37.5	[ 415  977 1173  415]	0.25	40
its	500	10000	40.865703105926514	34.0	[ 375 1500  689  375]	0.25	40
its	500	10000	40.09912848472595	30.5	[479 747 479]	0.25	40
its	500	10000	39.31340146064758	25.0	[ 158 2153 2105  158 1802 1750  158]	0.25	40
its	500	10000	41.265111446380615	37.0	[ 286 1782  286 1620  735  286]	0.25	40
its	500	10000	40.36569547653198	38.0	[ 605 1173 1419  605 1421  605]	0.25	40
its	500	10000	41.12072706222534	34.5	[42]	0.25	40
its	500	10000	39.916937828063965	27.0	[88]	0.25	40
its	500	10000	39.03456354141235	27.0	[ 161 2098  910  896 1515  161]	0.25	40
its	500	10000	39.33699703216553	38.0	[511]	0.25	40
its	500	10000	40.50971961021423	32.5	[ 364 1451  364]	0.25	40
its	500	10000	40.83751320838928	35.0	[624]	0.25	40
its	500	10000	40.155823945999146	38.0	[451]	0.25	40
its	500	10000	39.138551235198975	38.5	[253]	0.25	40
its	500	10000	39.82324028015137	34.0	[ 520 1059 1975  520 1873  520]	0.25	40
its	500	10000	40.57172155380249	33.0	[143]	0.25	40
its	500	10000	39.030333280563354	34.0	[ 240 1619  240]	0.25	40
its	500	10000	40.66724920272827	35.0	[  75 1432 1124   75 1025 2008   75]	0.25	40
its	500	10000	40.85197448730469	34.0	[ 115 1841 1158  115]	0.25	40
its	500	10000	40.78533577919006	34.0	[520]	0.25	40
its	500	10000	40.04866576194763	33.5	[ 338 1380 1182  338 1911  338]	0.25	40
its	500	10000	39.57241678237915	39.0	[  32  758  981 1273   32  916 1282 1004 1994   32]	0.25	40
its	500	10000	40.998263359069824	35.5	[ 195 1865  758 1604 1909  195 1492  764  195]	0.25	40
its	500	10000	39.84184527397156	24.5	[ 378 1047  875 1751  378 1288 1289  378]	0.25	40
its	500	10000	39.52832627296448	39.5	[ 381 2154  733  381 1152 2015  381]	0.25	40
its	500	10000	39.25308537483215	31.0	[53]	0.25	40
its	500	10000	40.20973610877991	36.5	[ 337 1134 2011  337 1551  337]	0.25	40
its	500	10000	40.08147621154785	34.0	[256]	0.25	40
its	500	10000	39.90688395500183	34.5	[ 250 1506  250 1230  250]	0.25	40
its	500	10000	39.47463130950928	32.5	[ 286 1949 1116 2052  286 1516 1019  286]	0.25	40
its	500	10000	40.052902936935425	32.0	[224 907 946 224]	0.25	40
its	500	10000	40.414273500442505	40.0	[ 555 2087 2110 1710 1186  555 1070 2117  555]	0.25	40
its	500	10000	41.18333697319031	37.5	[ 567 1548 1158  567 1070 1927  567]	0.25	40
its	500	10000	41.15482950210571	36.5	[ 442 1089 1105  442 1788  677  442]	0.25	40
its	500	10000	39.81540298461914	36.0	[311]	0.25	40
its	500	10000	39.859715700149536	39.5	[ 381 1800 2073  381]	0.25	40
its	500	10000	40.468419313430786	29.5	[395]	0.25	40
its	500	10000	40.237303256988525	29.5	[ 457 2129 1612 1971  457]	0.25	40
its	500	10000	39.990731954574585	26.0	[410]	0.25	40
its	500	10000	40.273966550827026	41.0	[ 221 1792  221  832  221]	0.25	40
its	500	10000	41.51941418647766	38.0	[ 451 1055  451]	0.25	40
its	500	10000	40.1492600440979	30.5	[ 393 1713  393]	0.25	40
its	500	10000	38.72516059875488	22.5	[165 865 165]	0.25	40
its	500	10000	39.73574376106262	25.0	[68]	0.25	40
its	500	10000	39.885266065597534	31.5	[288]	0.25	40
its	500	10000	40.33587145805359	40.5	[349]	0.25	40
its	500	10000	39.97134208679199	28.5	[ 507 1442  507 1457 1152 1887 1910  507]	0.25	40
its	500	10000	40.845341205596924	39.0	[ 545  732 1471 1750  545]	0.25	40
its	500	10000	39.89951682090759	36.5	[ 543  783 2053 1604 1380  543]	0.25	40
its	500	10000	41.1059672832489	38.5	[ 87 827  87]	0.25	40
its	500	10000	40.37940239906311	33.5	[ 630 1916  630]	0.25	40
its	500	10000	41.19333553314209	35.5	[ 177 1209  946  177 1322  177]	0.25	40
its	500	10000	39.28863263130188	29.0	[628]	0.5	20
its	500	10000	39.68159079551697	30.5	[506]	0.5	20
its	500	10000	39.739840507507324	32.0	[ 533 1141 2117  533]	0.5	20
its	500	10000	40.095815896987915	36.0	[248]	0.5	20
its	500	10000	40.24252009391785	35.0	[548]	0.5	20
its	500	10000	39.776970863342285	37.0	[486]	0.5	20
its	500	10000	40.066744804382324	37.5	[59]	0.5	20
its	500	10000	40.3537073135376	38.0	[635]	0.5	20
its	500	10000	39.70269012451172	37.5	[388]	0.5	20
its	500	10000	39.95342493057251	25.0	[98]	0.5	20
its	500	10000	39.35430645942688	38.0	[248]	0.5	20
its	500	10000	40.64222049713135	35.0	[ 115 1397 1791 1016  115 1539  992 1338  115]	0.5	20
its	500	10000	40.611045598983765	34.5	[ 195  954 1437 2097  195  790 1749  195]	0.5	20
its	500	10000	40.28699970245361	35.5	[337]	0.5	20
its	500	10000	39.72285223007202	38.5	[162]	0.5	20
its	500	10000	38.83832097053528	27.0	[424]	0.5	20
its	500	10000	38.54134130477905	31.0	[143]	0.5	20
its	500	10000	39.506646394729614	35.0	[253]	0.5	20
its	500	10000	40.30849647521973	34.0	[503]	0.5	20
its	500	10000	39.57214045524597	35.5	[170]	0.5	20
its	500	10000	39.85201907157898	40.0	[233]	0.5	20
its	500	10000	38.968132734298706	25.5	[457]	0.5	20
its	500	10000	40.01734519004822	38.5	[415]	0.5	20
its	500	10000	41.35792326927185	39.5	[442]	0.5	20
its	500	10000	40.185956954956055	38.5	[357]	0.5	20
its	500	10000	39.91857433319092	30.5	[338]	0.5	20
its	500	10000	39.92679214477539	37.5	[402]	0.5	20
its	500	10000	38.97952151298523	32.0	[84]	0.5	20
its	500	10000	39.55586767196655	31.0	[ 363 1019  363]	0.5	20
its	500	10000	40.054858922958374	34.0	[602]	0.5	20
